"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur"
"UK-XPKO01-160115-095615.wav","/XP15_UK_KO01/01_2016/","160115-095615",2250,"XP15_UK_KO01",225,2025
"UK-XPKO01-160115-103345.wav","/XP15_UK_KO01/01_2016/","160115-103345",2250,"XP15_UK_KO01",0,1575
"UK-XPKO01-160115-222615.wav","/XP15_UK_KO01/01_2016/","160115-222615",2250,"XP15_UK_KO01",2025,225
"UK-XPKO01-160115-230345.wav","/XP15_UK_KO01/01_2016/","160115-230345",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160115-234115.wav","/XP15_UK_KO01/01_2016/","160115-234115",2250,"XP15_UK_KO01",0,1125
"UK-XPKO01-160117-034845.wav","/XP15_UK_KO01/01_2016/","160117-034845",2250,"XP15_UK_KO01",675,1575
"UK-XPKO01-160117-042615.wav","/XP15_UK_KO01/01_2016/","160117-042615",2250,"XP15_UK_KO01",0,2025
"UK-XPKO01-160119-063730.wav","/XP15_UK_KO01/01_2016/","160119-063730",2250,"XP15_UK_KO01",1350,900
"UK-XPKO01-160119-071500.wav","/XP15_UK_KO01/01_2016/","160119-071500",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160119-075230.wav","/XP15_UK_KO01/01_2016/","160119-075230",2250,"XP15_UK_KO01",0,450
"UK-XPKO01-160119-194500.wav","/XP15_UK_KO01/01_2016/","160119-194500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-160119-202230.wav","/XP15_UK_KO01/01_2016/","160119-202230",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160120-120000.wav","/XP15_UK_KO01/01_2016/","160120-120000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160120-123730.wav","/XP15_UK_KO01/01_2016/","160120-123730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160124-013730.wav","/XP15_UK_KO01/01_2016/","160124-013730",2250,"XP15_UK_KO01",1350,900
"UK-XPKO01-160124-021500.wav","/XP15_UK_KO01/01_2016/","160124-021500",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160124-025230.wav","/XP15_UK_KO01/01_2016/","160124-025230",2250,"XP15_UK_KO01",0,450
"UK-XPKO01-160125-193000.wav","/XP15_UK_KO01/01_2016/","160125-193000",2250,"XP15_UK_KO01",1800,450
"UK-XPKO01-160125-200730.wav","/XP15_UK_KO01/01_2016/","160125-200730",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160125-204500.wav","/XP15_UK_KO01/01_2016/","160125-204500",2250,"XP15_UK_KO01",0,900
"UK-XPKO01-160126-030000.wav","/XP15_UK_KO01/01_2016/","160126-030000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160126-033730.wav","/XP15_UK_KO01/01_2016/","160126-033730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160126-033730.wav","/XP15_UK_KO01/01_2016/","160126-033730",2250,"XP15_UK_KO01",1350,900
"UK-XPKO01-160126-041500.wav","/XP15_UK_KO01/01_2016/","160126-041500",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160126-045230.wav","/XP15_UK_KO01/01_2016/","160126-045230",2250,"XP15_UK_KO01",0,450
"UK-XPKO01-160129-083000.wav","/XP15_UK_KO01/01_2016/","160129-083000",2250,"XP15_UK_KO01",1800,450
"UK-XPKO01-160129-090730.wav","/XP15_UK_KO01/01_2016/","160129-090730",2250,"XP15_UK_KO01",0,2250
