"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","PullID"
"AU-AWNM01-151008-081000.wav","/AW15_AU_NM01/10_2015/","151008-081000",600,"AW15_AU_NM01",225,225,"NM01",222
"AU-AWUN01-151008-040000.wav","/AW15_AU_UN01/10_2015/","151008-040000",600,"AW15_AU_UN01",0,225,"UN01",223
"AU-BSPM02_b-151023-195000.wav","/BS15_AU_PM02-b/10_2015/","151023-195000",600,"BS15_AU_PM02-b",225,375,"PM02",224
"AU-BSPM04-160209-202000.wav","/BS15_AU_PM04/02_2016/","160209-202000",600,"BS15_AU_PM04",450,150,"PM04",225
"AU-BSPM04-160209-203000.wav","/BS15_AU_PM04/02_2016/","160209-203000",600,"BS15_AU_PM04",0,600,"PM04",225
"AU-BSPM04-160209-204000.wav","/BS15_AU_PM04/02_2016/","160209-204000",600,"BS15_AU_PM04",0,600,"PM04",225
"AU-BSPM02_b-151110-130000.wav","/BS15_AU_PM02-b/11_2015/","151110-130000",600,"BS15_AU_PM02-b",225,225,"PM02",226
"AU-AWBS02-151216-104000.wav","/AW15_AU_BS02/12_2015/","151216-104000",600,"AW15_AU_BS02",0,225,"BS02",227
"AU-AWUN01-151125-080000.wav","/AW15_AU_UN01/11_2015/","151125-080000",600,"AW15_AU_UN01",0,600,"UN01",228
"AU-BSPM08-151028-230000.wav","/BS15_AU_PM08/10_2015/","151028-230000",600,"BS15_AU_PM08",0,599.9994507,"PM08",229
"AU-BSPM05-151107-124000.wav","/BS15_AU_PM05/11_2015/","151107-124000",600,"BS15_AU_PM05",0,225,"PM05",230
"AU-AWUN01-151107-101000.wav","/AW15_AU_UN01/11_2015/","151107-101000",600,"AW15_AU_UN01",0,225,"UN01",231
"AU-AWBS02-160207-082000.wav","/AW15_AU_BS02/02_2016/","160207-082000",600,"AW15_AU_BS02",0,450,"BS02",232
"AU-BSPM04-151209-080000.wav","/BS15_AU_PM04/12_2015/","151209-080000",600,"BS15_AU_PM04",450,150,"PM04",233
"AU-BSPM08-151224-001000.wav","/BS15_AU_PM08/12_2015/","151224-001000",600,"BS15_AU_PM08",450,150,"PM08",234
"AU-BSPM04-151128-120000.wav","/BS15_AU_PM04/11_2015/","151128-120000",600,"BS15_AU_PM04",225,225,"PM04",235
